title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
"СРОЧНО СДАЕТСЯ!2х комн,45м2|ул РАКАТ, ор Парк Бобур.  БКС",https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-2h-komn-45m2-ul-rakat-or-park-bobur-bks-ID4enWa.html,700 у.е. Договорная,700.0,у.е,,,,,4enWa,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/arenda-1-komnatnaya-kv-v-zhk-luminar-house-48m2-ID4e9yF.html,,,,,,,,4e9yF,26,yakkasarai
Аренда 1 комнатная кв. в ЖК Luminar House 48м2,https://www.olx.uz/d/obyavlenie/arenda-1-komnatnaya-kv-v-zhk-luminar-house-48m2-ID4e9yF.html,750 у.е.,750.0,у.е,,,,,4e9yF,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/ul-babura-2-2-4-arenda-kvartiry-yakkasarayskiy-rayon-kirpichnom-dome-ID3ZVTZ.html,,,,,,,,3ZVTZ,26,yakkasarai
Ул Бабура 2/2/4 аренда квартиры Яккасарайский район кирпичном доме,https://www.olx.uz/d/obyavlenie/ul-babura-2-2-4-arenda-kvartiry-yakkasarayskiy-rayon-kirpichnom-dome-ID3ZVTZ.html,800 у.е.,800.0,у.е,,,,,3ZVTZ,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-zhk-mirabad-avenyu-4-h-kom-ID46Ve3.html,,,,,,,,46Ve3,26,yakkasarai
Сдается квартира ЖК Мирабад Авеню 4-х ком.,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-zhk-mirabad-avenyu-4-h-kom-ID46Ve3.html,3 000 у.е. Договорная,3000.0,у.е,,,,,46Ve3,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-arendu-ID4enTJ.html,,,,,,,,4enTJ,26,yakkasarai
Сдается квартира в аренду,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-arendu-ID4enTJ.html,500 у.е.,500.0,у.е,,,,,4enTJ,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-novostroyka-v-tsentre-ID32ssr.html,,,,,,,,32ssr,26,yakkasarai
Сдается Квартира Новостройка в Центре,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-novostroyka-v-tsentre-ID32ssr.html,2 000 у.е.,2000.0,у.е,,,,,32ssr,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-po-ul-babura-ID3H0WP.html,,,,,,,,3H0WP,26,yakkasarai
Сдаётся квартира по ул. Бабура**,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-po-ul-babura-ID3H0WP.html,850 у.е.,850.0,у.е,,,,,3H0WP,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-gostinitse-rossii-ID3Vn8N.html,,,,,,,,3Vn8N,26,yakkasarai
Сдаётся квартира на Гостинице России,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-gostinitse-rossii-ID3Vn8N.html,700 у.е.,700.0,у.е,,,,,3Vn8N,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-ID34eFj.html,,,,,,,,34eFj,26,yakkasarai
Сдается Квартира В Новостройке,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-ID34eFj.html,800 у.е.,800.0,у.е,,,,,34eFj,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-tsume-ID2PZSu.html,,,,,,,,2PZSu,26,yakkasarai
Сдаётся квартира на Цуме,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-na-tsume-ID2PZSu.html,1 500 у.е.,1500.0,у.е,,,,,2PZSu,26,yakkasarai
