title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
"Сдается квартира 2/3/12, Цум, Космонавт, 50кв, новый ремонт",https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-2-3-12-tsum-kosmonavt-50kv-novyy-remont-ID4e5k9.html,1 300 у.е.,1300.0,у.е,,,,,4e5k9,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/kvartira-uzok-muddatga-arendaga-beriladi-fakat-oilaga-ID4f1ue.html,,,,,,,,4f1ue,12,mirzo-ulugbek
Квартира узок муддатга арендага берилади факат оилага,https://www.olx.uz/d/obyavlenie/kvartira-uzok-muddatga-arendaga-beriladi-fakat-oilaga-ID4f1ue.html,250 у.е.,250.0,у.е,,,,,4f1ue,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-novomoskovskaya-1-4-4-tsena300-orentir-kardiologiya-ID4f3Hw.html,,,,,,,,4f3Hw,12,mirzo-ulugbek
Аренда Новомосковская 1/4/4 Цена:300$ орентир кардиология,https://www.olx.uz/d/obyavlenie/arenda-novomoskovskaya-1-4-4-tsena300-orentir-kardiologiya-ID4f3Hw.html,300 у.е.,300.0,у.е,,,,,4f3Hw,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-zhk-dinastiya-2-7-9-ID4eNle.html,,,,,,,,4eNle,12,mirzo-ulugbek
Сдаётся в аренду ЖК Династия 2/7/9,https://www.olx.uz/d/obyavlenie/sdaetsya-v-arendu-zhk-dinastiya-2-7-9-ID4eNle.html,700 у.е.,700.0,у.е,,,,,4eNle,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-ahmad-yugnakiy-humoyun-ttz-feruza-ID4dZFQ.html,,,,,,,,4dZFQ,12,mirzo-ulugbek
Аренда квартиры ахмад югнакий хумоюн ттз феруза,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-ahmad-yugnakiy-humoyun-ttz-feruza-ID4dZFQ.html,400 у.е. Договорная,400.0,у.е,,,,,4dZFQ,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/ttz-ahmad-yugnakiy-arenda-kvartira-ID4dZFB.html,,,,,,,,4dZFB,12,mirzo-ulugbek
ТТЗ Ахмад югнакий аренда квартира,https://www.olx.uz/d/obyavlenie/ttz-ahmad-yugnakiy-arenda-kvartira-ID4dZFB.html,400 у.е.,400.0,у.е,,,,,4dZFB,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/m-v-yalangach-sdaetsya-2-h-pered-v-3-h-1-etazh-bez-posrednikov-lyuks-ID3M4dw.html,,,,,,,,3M4dw,12,mirzo-ulugbek
"М-в Ялангач, Сдается 2-х, перед в 3-х 1- этаж, без посредников, люкс",https://www.olx.uz/d/obyavlenie/m-v-yalangach-sdaetsya-2-h-pered-v-3-h-1-etazh-bez-posrednikov-lyuks-ID3M4dw.html,8 400 000 сум,8400000.0,сум,,,,,3M4dw,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/kvartira-v-arendu-ID32GI9.html,,,,,,,,32GI9,12,mirzo-ulugbek
