title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Срочно только для семей сдаётся 3 х комнатная на Мирзо Улугбекский рай,https://www.olx.uz/d/obyavlenie/srochno-tolko-dlya-semey-sdaetsya-3-h-komnatnaya-na-mirzo-ulugbekskiy-ray-ID4cNf6.html,800 у.е.,800.0,у.е,,,,,4cNf6,25,yunusabad
Юнусабад Аренда Премиум Квартира!,https://www.olx.uz/d/obyavlenie/yunusabad-arenda-premium-kvartira-ID4eHSV.html,750 у.е. Договорная,750.0,у.е,,,,,4eHSV,25,yunusabad
Срочно сдается шикарная двушка на Ц-4! 2/5/9! Ор-р Ardus!,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-shikarnaya-dvushka-na-ts-4-2-5-9-or-r-ardus-ID3YJEa.html,550 у.е.,550.0,у.е,,,,,3YJEa,25,yunusabad
Сдается 2-х комнатная квартира на Ц-5,https://www.olx.uz/d/obyavlenie/sdaetsya-2-h-komnatnaya-kvartira-na-ts-5-ID3jGjy.html,599 у.е. Договорная,599.0,у.е,,,,,3jGjy,25,yunusabad
"Аренда 3 комн. квартиры ор-р: Финансовый Институт, Ц5",https://www.olx.uz/d/obyavlenie/arenda-3-komn-kvartiry-or-r-finansovyy-institut-ts5-ID4enGq.html,800 у.е.,800.0,у.е,,,,,4enGq,25,yunusabad
Сдается 1'2 комнатная квартира Юнусабаде 12,https://www.olx.uz/d/obyavlenie/sdaetsya-12-komnatnaya-kvartira-yunusabade-12-ID4fb2a.html,330 у.е.,330.0,у.е,,,,,4fb2a,25,yunusabad
Сдаеться квартира 1/2/4 на дубовой.,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-1-2-4-na-dubovoy-ID42gk5.html,400 у.е.,400.0,у.е,,,,,42gk5,25,yunusabad
Сдается квартира в центре на Алайском,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-tsentre-na-alayskom-ID4enBD.html,800 у.е.,800.0,у.е,,,,,4enBD,25,yunusabad
3-ком/2/8 Сдаётся шикарная евро люкс квартира Ориентир Ц5,https://www.olx.uz/d/obyavlenie/3-kom-2-8-sdaetsya-shikarnaya-evro-lyuks-kvartira-orientir-ts5-ID4enAI.html,800 у.е.,800.0,у.е,,,,,4enAI,25,yunusabad
Аренда квартиры в 3 минутах от метро Минор. Новомосковская 3/5/8,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-v-3-minutah-ot-metro-minor-novomoskovskaya-3-5-8-ID4enzD.html,800 у.е.,800.0,у.е,,,,,4enzD,25,yunusabad
Yunusobod metro 2 xonali ijara Mega Planet Universam Real foto 100%,https://www.olx.uz/d/obyavlenie/yunusobod-metro-2-xonali-ijara-mega-planet-universam-real-foto-100-ID4eML8.html,500 у.е. Договорная,500.0,у.е,,,,,4eML8,25,yunusabad
Сдается квартира Ц-5 | Юнусабадский | полный комфорт | пожарка | минор,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-ts-5-yunusabadskiy-polnyy-komfort-pozharka-minor-ID4enyy.html,800 у.е.,800.0,у.е,,,,,4enyy,25,yunusabad
"Arenda kvartira. Bodomzor metro, Yunusobod. Uy o’zimniki. 3xonali.",https://www.olx.uz/d/obyavlenie/arenda-kvartira-bodomzor-metro-yunusobod-uy-ozimniki-3xonali-ID4f2kc.html,700 у.е.,700.0,у.е,,,,,4f2kc,25,yunusabad
"Аренда квартиры ЖК Мухташам,",https://www.olx.uz/d/obyavlenie/arenda-kvartiry-zhk-muhtasham-ID4eGO7.html,1 400 у.е. Договорная,1400.0,у.е,,,,,4eGO7,25,yunusabad
Сдаётся своя квартира!,https://www.olx.uz/d/obyavlenie/sdaetsya-svoya-kvartira-ID4f6MU.html,1 000 у.е.,1000.0,у.е,,,,,4f6MU,25,yunusabad
сдается срочно на долгий срок,https://www.olx.uz/d/obyavlenie/sdaetsya-srochno-na-dolgiy-srok-ID2L6Nt.html,1 200 у.е.,1200.0,у.е,,,,,2L6Nt,25,yunusabad
Сдается квартира в Новостройке ЖК АКАЙ СИТИ,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-novostroyke-zhk-akay-siti-ID2ZnsY.html,1 000 у.е. Договорная,1000.0,у.е,,,,,2ZnsY,25,yunusabad
Сдается Ц-5 3/5/9,https://www.olx.uz/d/obyavlenie/sdaetsya-ts-5-3-5-9-ID1I6j3.html,700 у.е.,700.0,у.е,,,,,1I6j3,25,yunusabad
