card_id,area,number_rooms,furniture,condition,date
4daMI,140.0,3,1,Авторский проект,2025-12-04
48YBb,38.0,1,1,Евроремонт,2025-12-04
3zMDd,120.0,3,1,Авторский проект,2025-12-04
4daHn,75.0,2,1,Евроремонт,2025-12-04
44mi7,150.0,5,1,,2025-12-04
4daEJ,80.0,2,1,Авторский проект,2025-12-04
4daE2,33.0,1,1,Авторский проект,2025-12-04
4elFR,80.0,2,1,Авторский проект,2025-12-04
33S5w,92.0,3,1,Авторский проект,2025-12-04
33UmG,140.0,2,1,Авторский проект,2025-12-04
33Pf4,220.0,4,1,Авторский проект,2025-12-04
4dX21,72.0,3,1,,2025-12-04
4dyu9,65.0,2,1,Евроремонт,2025-12-04
4dazC,90.0,3,1,Авторский проект,2025-12-04
4dazr,55.0,2,1,Авторский проект,2025-12-04
4dytS,50.0,1,1,Авторский проект,2025-12-04
4elAb,75.0,2,1,Евроремонт,2025-12-04
4dayo,78.0,2,1,Авторский проект,2025-12-04
3P3RA,53.0,2,1,Евроремонт,2025-12-04
3H5lN,102.0,2,1,Авторский проект,2025-12-04
3bbLo,60.0,2,1,Авторский проект,2025-12-04
4daue,98.0,4,1,,2025-12-04
4datQ,60.0,2,1,Средний,2025-12-04
4daty,70.0,2,1,Евроремонт,2025-12-04
2NDxR,70.0,2,1,Евроремонт,2025-12-04
2X11S,65.0,2,1,Евроремонт,2025-12-04
4elsY,85.0,2,1,Евроремонт,2025-12-04
3svlH,100.0,2,1,Авторский проект,2025-12-04
39udR,100.0,2,1,Авторский проект,2025-12-04
44DHR,44.0,2,1,Евроремонт,2025-12-04
40ZVO,300.0,6,1,Евроремонт,2025-12-04
41IXY,64.0,2,1,Евроремонт,2025-12-04
4dVQ4,80.0,3,1,Евроремонт,2025-12-04
4ebMz,60.0,3,1,Евроремонт,2025-12-04
3R4DZ,100.0,3,1,Авторский проект,2025-12-04
4dVOY,140.0,4,1,Евроремонт,2025-12-04
4elnD,130.0,3,1,Евроремонт,2025-12-04
3yKNd,110.0,3,1,Авторский проект,2025-12-04
4dalw,74.0,3,1,,2025-12-04
41IWj,45.0,2,1,Евроремонт,2025-12-04
45hOO,62.5,3,1,Авторский проект,2025-12-04
3FN7e,230.0,4,1,Авторский проект,2025-12-04
3F87x,210.0,4,1,,2025-12-04
40Lj5,50.0,2,1,Евроремонт,2025-12-04
3GqYG,110.0,3,1,Авторский проект,2025-12-04
4dVKh,65.0,2,1,Авторский проект,2025-12-04
4dVIZ,60.0,2,1,Авторский проект,2025-12-04
4dVID,55.0,2,1,,2025-12-04
3GSyZ,180.0,4,1,Авторский проект,2025-12-04
4dVFO,55.0,2,1,Авторский проект,2025-12-04
3FFzt,112.0,3,1,Евроремонт,2025-12-04
4cQWR,90.0,3,1,Евроремонт,2025-12-04
4elbz,100.0,4,1,Средний,2025-12-04
46GOY,100.0,4,1,Средний,2025-12-04
44Xzj,80.0,3,1,Евроремонт,2025-12-04
4elbl,30.0,1,1,Евроремонт,2025-12-04
4dy5m,75.0,3,1,Средний,2025-12-04
3F7jP,115.0,3,1,Авторский проект,2025-12-04
4dVBW,40.0,2,1,Авторский проект,2025-12-04
4daae,135.0,5,1,Евроремонт,2025-12-04
3fzHm,150.0,5,1,Евроремонт,2025-12-04
